"model","node","fstat","pval","variable","tract"
"29",30,0.0628447582476269,0.802767496311567,"time","rightSLF"
"29",30,0.204878973236994,0.815200451502289,"intervention","rightSLF"
"29",30,0.554580161046194,0.457805101070986,"mean_RMSt","rightSLF"
"29",30,0.728373781146128,0.486410792600459,"timeintervention","rightSLF"
"3",4,0.23085745961559,0.632325380463155,"time","rightSLF"
"3",4,3.06605881518231,0.0521663008711835,"intervention","rightSLF"
"3",4,0.904272950704247,0.343630391238817,"mean_RMSt","rightSLF"
"3",4,0.460695930933293,0.632751591449554,"timeintervention","rightSLF"
"30",31,0.261905373792297,0.610378012647248,"time","rightSLF"
"30",31,0.143869791492587,0.866235445229547,"intervention","rightSLF"
"30",31,0.661423808197461,0.417608996668946,"mean_RMSt","rightSLF"
"30",31,0.934712753686096,0.397660823649189,"timeintervention","rightSLF"
"31",32,0.790356369820588,0.376973539712307,"time","rightSLF"
"31",32,0.085660660636515,0.917993055413825,"intervention","rightSLF"
"31",32,1.03808590928115,0.310348558548733,"mean_RMSt","rightSLF"
"31",32,1.235871048651,0.297024127987921,"timeintervention","rightSLF"
"32",33,1.94202497091263,0.167832318269063,"time","rightSLF"
"32",33,0.0412734410823487,0.959587801471769,"intervention","rightSLF"
"32",33,1.86587534434256,0.174726101309537,"mean_RMSt","rightSLF"
"32",33,1.52298173040575,0.225485085117981,"timeintervention","rightSLF"
"33",34,3.64998819279595,0.0602202677903848,"time","rightSLF"
"33",34,0.0257925309563587,0.974545594541538,"intervention","rightSLF"
"33",34,3.46427208296779,0.0655862356099762,"mean_RMSt","rightSLF"
"33",34,1.86313207009791,0.163216629757739,"timeintervention","rightSLF"
"34",35,4.63401397515626,0.0348849861759111,"time","rightSLF"
"34",35,0.0528767181688851,0.948530953987392,"intervention","rightSLF"
"34",35,5.16147276168936,0.0253170499574931,"mean_RMSt","rightSLF"
"34",35,2.1086366374607,0.129542520261396,"timeintervention","rightSLF"
"35",36,4.82516373592409,0.0314634638861057,"time","rightSLF"
"35",36,0.107486474837438,0.898221187416218,"intervention","rightSLF"
"35",36,6.10154143598602,0.0153163899796674,"mean_RMSt","rightSLF"
"35",36,1.80069655435332,0.173252107393823,"timeintervention","rightSLF"
"36",37,4.82087296084596,0.0315290317120653,"time","rightSLF"
"36",37,0.153228027085918,0.858190172904945,"intervention","rightSLF"
"36",37,6.18341249403,0.0146771445075069,"mean_RMSt","rightSLF"
"36",37,1.3381693150495,0.269370241252673,"timeintervention","rightSLF"
"37",38,4.43535492904948,0.038881914518438,"time","rightSLF"
"37",38,0.17672005206257,0.838345981040332,"intervention","rightSLF"
"37",38,6.02476403212017,0.0159658625247448,"mean_RMSt","rightSLF"
"37",38,1.0275381307277,0.36354041208137,"timeintervention","rightSLF"
"38",39,3.81830165904369,0.05476584699846,"time","rightSLF"
"38",39,0.197519393774235,0.821168825767286,"intervention","rightSLF"
"38",39,5.4527150626514,0.0216509330300052,"mean_RMSt","rightSLF"
"38",39,0.905148563471167,0.409414205320447,"timeintervention","rightSLF"
"39",40,3.30134162678025,0.073550914685827,"time","rightSLF"
"39",40,0.207446005634829,0.813098061172544,"intervention","rightSLF"
"39",40,4.48941210070718,0.0366694778528076,"mean_RMSt","rightSLF"
"39",40,1.00938956534504,0.369931403234164,"timeintervention","rightSLF"
"4",5,0.326351187071313,0.569490292549174,"time","rightSLF"
"4",5,2.38162344696016,0.0988853997442547,"intervention","rightSLF"
"4",5,1.7233231378379,0.191645629350783,"mean_RMSt","rightSLF"
"4",5,0.158157407303927,0.854008175378519,"timeintervention","rightSLF"
"40",41,3.34052521232598,0.0718878662943281,"time","rightSLF"
"40",41,0.221690962904157,0.801658607078118,"intervention","rightSLF"
"40",41,3.42770161487311,0.06714283516999,"mean_RMSt","rightSLF"
"40",41,1.3752191342521,0.259827430592891,"timeintervention","rightSLF"
"41",42,4.12150444869576,0.0461705892365248,"time","rightSLF"
"41",42,0.254133605156936,0.776217662080059,"intervention","rightSLF"
"41",42,2.3668704052784,0.127188990879243,"mean_RMSt","rightSLF"
"41",42,1.93627050492996,0.152221973033243,"timeintervention","rightSLF"
"42",43,5.11395494924959,0.0268565300430388,"time","rightSLF"
"42",43,0.314940695183627,0.730740053396506,"intervention","rightSLF"
"42",43,1.42976305224154,0.234695953769634,"mean_RMSt","rightSLF"
"42",43,2.26508071281936,0.111690310414168,"timeintervention","rightSLF"
"43",44,5.61230978204601,0.0205977865876572,"time","rightSLF"
"43",44,0.39715615370178,0.673556384103679,"intervention","rightSLF"
"43",44,0.694376995343386,0.406685760167711,"mean_RMSt","rightSLF"
"43",44,2.24937674748108,0.113319149665185,"timeintervention","rightSLF"
"44",45,5.18618354059395,0.0258040203896274,"time","rightSLF"
"44",45,0.471209152363193,0.625978975650681,"intervention","rightSLF"
"44",45,0.213439712544344,0.645076310131131,"mean_RMSt","rightSLF"
"44",45,2.10989560320355,0.129138691666557,"timeintervention","rightSLF"
"45",46,4.3291589396981,0.0410773190096486,"time","rightSLF"
"45",46,0.473394578963495,0.624627400476605,"intervention","rightSLF"
"45",46,0.00712260944994147,0.932905227520917,"mean_RMSt","rightSLF"
"45",46,1.9436737879176,0.151029712340658,"timeintervention","rightSLF"
"46",47,3.65610973105356,0.0598766369123459,"time","rightSLF"
"46",47,0.342299174615236,0.711176407243351,"intervention","rightSLF"
"46",47,0.0260564570909156,0.872070345299238,"mean_RMSt","rightSLF"
"46",47,1.66515489988384,0.196724138595058,"timeintervention","rightSLF"
"47",48,3.02906971765208,0.0860788350583312,"time","rightSLF"
"47",48,0.182642183078423,0.833414807157924,"intervention","rightSLF"
"47",48,0.0491970224573305,0.824887733667515,"mean_RMSt","rightSLF"
"47",48,1.23722799398582,0.296573010266027,"timeintervention","rightSLF"
"48",49,2.41697615081177,0.124450780953884,"time","rightSLF"
"48",49,0.0991601334037473,0.905709730326328,"intervention","rightSLF"
"48",49,0.01086695363357,0.917171106637779,"mean_RMSt","rightSLF"
"48",49,0.807768273249759,0.450056961115231,"timeintervention","rightSLF"
"49",50,2.16294843717497,0.145796653873729,"time","rightSLF"
"49",50,0.0616485067015191,0.940258374541653,"intervention","rightSLF"
"49",50,0.0371745986078786,0.847482971368609,"mean_RMSt","rightSLF"
"49",50,0.400305921037047,0.671682150533079,"timeintervention","rightSLF"
"5",6,0.515560093205168,0.474867586042336,"time","rightSLF"
"5",6,1.44392951291399,0.241996110938259,"intervention","rightSLF"
"5",6,1.91666801595513,0.168557736068577,"mean_RMSt","rightSLF"
"5",6,0.156932533647565,0.855042683089144,"timeintervention","rightSLF"
"50",51,2.08750747995573,0.152941754766543,"time","rightSLF"
"50",51,0.0830963493217213,0.920342798808675,"intervention","rightSLF"
"50",51,0.435825791098261,0.51061335808298,"mean_RMSt","rightSLF"
"50",51,0.0983350128596182,0.906474493727487,"timeintervention","rightSLF"
"51",52,2.27205206506267,0.136231087289024,"time","rightSLF"
"51",52,0.145399022758669,0.864908863977336,"intervention","rightSLF"
"51",52,1.31673399305543,0.253870078561555,"mean_RMSt","rightSLF"
"51",52,0.109967281879851,0.896024326885599,"timeintervention","rightSLF"
"52",53,2.57085940664099,0.113391215898732,"time","rightSLF"
"52",53,0.205272031851595,0.814861926086438,"intervention","rightSLF"
"52",53,2.67414965347212,0.105123483369845,"mean_RMSt","rightSLF"
"52",53,0.432499004617063,0.65069128885916,"timeintervention","rightSLF"
"53",54,3.04227087067282,0.0855765746053939,"time","rightSLF"
"53",54,0.218138436280887,0.80450186628908,"intervention","rightSLF"
"53",54,4.43083919356721,0.0378191388216119,"mean_RMSt","rightSLF"
"53",54,0.8597638925377,0.427921606319958,"timeintervention","rightSLF"
"54",55,3.56503704534196,0.0632284056489773,"time","rightSLF"
"54",55,0.177202287149648,0.837946253369042,"intervention","rightSLF"
"54",55,6.67536593453661,0.0112435115976808,"mean_RMSt","rightSLF"
"54",55,1.23804698316116,0.296577235938254,"timeintervention","rightSLF"
"55",56,3.93908527903175,0.05118299255141,"time","rightSLF"
"55",56,0.11866838259101,0.888262100031555,"intervention","rightSLF"
"55",56,10.0849226225709,0.0020039733235107,"mean_RMSt","rightSLF"
"55",56,1.43241107653152,0.2460563971834,"timeintervention","rightSLF"
"56",57,3.93515212853648,0.0513124678632346,"time","rightSLF"
"56",57,0.068033803305317,0.934284156493552,"intervention","rightSLF"
"56",57,14.2029759375653,0.000284371531443876,"mean_RMSt","rightSLF"
"56",57,1.34082343704815,0.268681572609429,"timeintervention","rightSLF"
"57",58,3.36331826684084,0.0710329138028744,"time","rightSLF"
"57",58,0.0335240867454372,0.967045489631391,"intervention","rightSLF"
"57",58,17.9907770688202,5.19721484482014e-05,"mean_RMSt","rightSLF"
"57",58,0.967670398432628,0.385310108565003,"timeintervention","rightSLF"
"58",59,2.71433645998525,0.104039140250885,"time","rightSLF"
"58",59,0.0294946613936843,0.970946817676944,"intervention","rightSLF"
"58",59,19.1921696974886,3.05544479653734e-05,"mean_RMSt","rightSLF"
"58",59,0.584685456138088,0.560140739147131,"timeintervention","rightSLF"
"59",60,2.361759957436,0.128914982048715,"time","rightSLF"
"59",60,0.0390416405077452,0.961729255858472,"intervention","rightSLF"
"59",60,18.0686379558017,4.91834110448263e-05,"mean_RMSt","rightSLF"
"59",60,0.380345601514462,0.685101446485848,"timeintervention","rightSLF"
"6",7,0.739855605604708,0.392279787666863,"time","rightSLF"
"6",7,0.788804450465647,0.45782163222414,"intervention","rightSLF"
"6",7,1.88778333314665,0.171735510741839,"mean_RMSt","rightSLF"
"6",7,0.295113099769697,0.745298260589551,"timeintervention","rightSLF"
"60",61,2.18036069319783,0.144294955589336,"time","rightSLF"
"60",61,0.0418846601712096,0.959001621486678,"intervention","rightSLF"
"60",61,16.361496125016,0.000104518540374726,"mean_RMSt","rightSLF"
"60",61,0.314998342599962,0.730864029599081,"timeintervention","rightSLF"
"61",62,2.04549861700681,0.15710491674597,"time","rightSLF"
"61",62,0.0425219318977518,0.958391239437088,"intervention","rightSLF"
"61",62,14.1998252309518,0.000279572263221678,"mean_RMSt","rightSLF"
"61",62,0.330331873257636,0.719840928019227,"timeintervention","rightSLF"
"62",63,1.81305831430795,0.182461912104633,"time","rightSLF"
"62",63,0.0316040253023361,0.96890229437895,"intervention","rightSLF"
"62",63,11.591152890623,0.000955934202469951,"mean_RMSt","rightSLF"
"62",63,0.405978107041988,0.667933307387441,"timeintervention","rightSLF"
"63",64,1.70708003799688,0.195603054546348,"time","rightSLF"
"63",64,0.0222613162374963,0.977990698165291,"intervention","rightSLF"
"63",64,8.4167210826748,0.00457283758470918,"mean_RMSt","rightSLF"
"63",64,0.431480492974266,0.651311139978984,"timeintervention","rightSLF"
"64",65,1.73466025175596,0.192070497085034,"time","rightSLF"
"64",65,0.0360922698563436,0.964566985849985,"intervention","rightSLF"
"64",65,5.53105388356722,0.0206416648191552,"mean_RMSt","rightSLF"
"64",65,0.293994339981225,0.746221629726063,"timeintervention","rightSLF"
"65",66,1.5484259718282,0.217465069591543,"time","rightSLF"
"65",66,0.0451350593852971,0.955892701790152,"intervention","rightSLF"
"65",66,3.43988937183433,0.0665483528733556,"mean_RMSt","rightSLF"
"65",66,0.130977673713675,0.877457251467792,"timeintervention","rightSLF"
"66",67,0.902993762061701,0.345184383233201,"time","rightSLF"
"66",67,0.062988449917564,0.939000885630544,"intervention","rightSLF"
"66",67,2.21682537511256,0.139530129466754,"mean_RMSt","rightSLF"
"66",67,0.0927191730435582,0.91156338538681,"timeintervention","rightSLF"
"67",68,0.296946910975727,0.587485879875981,"time","rightSLF"
"67",68,0.138171058367807,0.871158217912993,"intervention","rightSLF"
"67",68,1.55446373864311,0.215147473996442,"mean_RMSt","rightSLF"
"67",68,0.196844860442415,0.821777607247756,"timeintervention","rightSLF"
"68",69,0.0049088174076538,0.944336244219784,"time","rightSLF"
"68",69,0.325409032716127,0.723198535343812,"intervention","rightSLF"
"68",69,1.26498930149226,0.263038682962305,"mean_RMSt","rightSLF"
"68",69,0.426092431938301,0.654756843578646,"timeintervention","rightSLF"
"69",70,0.263481598460259,0.609292448055951,"time","rightSLF"
"69",70,0.695995551928449,0.501661616289544,"intervention","rightSLF"
"69",70,1.10201460237567,0.295908078981545,"mean_RMSt","rightSLF"
"69",70,0.636395028184008,0.532265788065659,"timeintervention","rightSLF"
"7",8,1.01921767229288,0.315765080672825,"time","rightSLF"
"7",8,0.421885093595837,0.657232089353724,"intervention","rightSLF"
"7",8,2.03984176006095,0.155558966278008,"mean_RMSt","rightSLF"
"7",8,0.580367886115213,0.562168699129232,"timeintervention","rightSLF"
"70",71,1.2015644254891,0.276610230986472,"time","rightSLF"
"70",71,1.09843230451079,0.3385507849785,"intervention","rightSLF"
"70",71,1.22112650512175,0.271268475536311,"mean_RMSt","rightSLF"
"70",71,0.596811058338909,0.553369754653333,"timeintervention","rightSLF"
"71",72,2.3999348049995,0.125613661296772,"time","rightSLF"
"71",72,1.36664115765668,0.261038046520414,"intervention","rightSLF"
"71",72,1.46181693587134,0.228890013638602,"mean_RMSt","rightSLF"
"71",72,0.302378396347099,0.74001818864508,"timeintervention","rightSLF"
"72",73,2.88684095378649,0.0934434350244355,"time","rightSLF"
"72",73,1.45236848449375,0.240246632576841,"intervention","rightSLF"
"72",73,1.94616283285704,0.165403495136457,"mean_RMSt","rightSLF"
"72",73,0.104165113795202,0.901213499770345,"timeintervention","rightSLF"
"73",74,2.72149941964312,0.103135119283251,"time","rightSLF"
"73",74,1.37211997326355,0.259531052934416,"intervention","rightSLF"
"73",74,2.52882586095807,0.114233869959094,"mean_RMSt","rightSLF"
"73",74,0.010363163385713,0.989691823804366,"timeintervention","rightSLF"
"74",75,2.38499858831716,0.126725990891042,"time","rightSLF"
"74",75,1.15956866194702,0.318874836933727,"intervention","rightSLF"
"74",75,3.42880971164093,0.0664618704956907,"mean_RMSt","rightSLF"
"74",75,0.0130998007394909,0.98698800842662,"timeintervention","rightSLF"
"75",76,2.06171381151305,0.15526314283653,"time","rightSLF"
"75",76,0.903605498092134,0.409232042527477,"intervention","rightSLF"
"75",76,4.46719544948933,0.0366412967140128,"mean_RMSt","rightSLF"
"75",76,0.0110962369855925,0.988966829224605,"timeintervention","rightSLF"
"76",77,1.63447224932892,0.205124896707121,"time","rightSLF"
"76",77,0.716341710583606,0.491667670714614,"intervention","rightSLF"
"76",77,5.57885166321771,0.019846407158967,"mean_RMSt","rightSLF"
"76",77,0.0123003007995785,0.987777177764563,"timeintervention","rightSLF"
"77",78,1.11866521707335,0.293709676046094,"time","rightSLF"
"77",78,0.582474451181678,0.560884594537108,"intervention","rightSLF"
"77",78,6.12045102105971,0.0148456313100241,"mean_RMSt","rightSLF"
"77",78,0.0388281685593276,0.961936853132042,"timeintervention","rightSLF"
"78",79,0.669316700735241,0.415973428149028,"time","rightSLF"
"78",79,0.452312087456508,0.637784705101079,"intervention","rightSLF"
"78",79,6.24909288086896,0.0138759408663115,"mean_RMSt","rightSLF"
"78",79,0.0876030257595316,0.916225825220081,"timeintervention","rightSLF"
"79",80,0.1994049839378,0.656527105503905,"time","rightSLF"
"79",80,0.362941009971023,0.696772864118693,"intervention","rightSLF"
"79",80,5.76084902747517,0.0180221405056636,"mean_RMSt","rightSLF"
"79",80,0.217642926408308,0.804958055515366,"timeintervention","rightSLF"
"8",9,1.15494414479221,0.285804976645061,"time","rightSLF"
"8",9,0.212305191055659,0.809164378556301,"intervention","rightSLF"
"8",9,1.95056481284318,0.164886576160687,"mean_RMSt","rightSLF"
"8",9,0.803618149833942,0.451540584003872,"timeintervention","rightSLF"
"80",81,0.0391117898801703,0.84377220643648,"time","rightSLF"
"80",81,0.321540746796417,0.725965420762872,"intervention","rightSLF"
"80",81,4.90582060605695,0.0287206426952981,"mean_RMSt","rightSLF"
"80",81,0.371296645975179,0.691183621262295,"timeintervention","rightSLF"
"81",82,0.0336521379485769,0.854948353577576,"time","rightSLF"
"81",82,0.357162488068376,0.700767123428924,"intervention","rightSLF"
"81",82,4.77536560599913,0.0308454024299257,"mean_RMSt","rightSLF"
"81",82,0.647567050662861,0.526384550335391,"timeintervention","rightSLF"
"82",83,0.0804363700235992,0.777490871848815,"time","rightSLF"
"82",83,0.498066003161178,0.609570570542684,"intervention","rightSLF"
"82",83,5.81138405639166,0.017446130816428,"mean_RMSt","rightSLF"
"82",83,1.464641601499,0.238032307476046,"timeintervention","rightSLF"
"83",84,0.122101004489217,0.727739352425956,"time","rightSLF"
"83",84,0.602363285150143,0.549963862005008,"intervention","rightSLF"
"83",84,7.30369692083613,0.00786367741921329,"mean_RMSt","rightSLF"
"83",84,2.59604576622667,0.0815401824533998,"timeintervention","rightSLF"
"84",85,0.134986404855992,0.714322457414896,"time","rightSLF"
"84",85,0.479531301819407,0.620816362080029,"intervention","rightSLF"
"84",85,8.0548618122335,0.00528783311464174,"mean_RMSt","rightSLF"
"84",85,2.94289848519281,0.0589592244911215,"timeintervention","rightSLF"
"85",86,0.270670364515161,0.604333357253619,"time","rightSLF"
"85",86,0.311480934926239,0.733227242960305,"intervention","rightSLF"
"85",86,7.99453583939252,0.00542262271895534,"mean_RMSt","rightSLF"
"85",86,2.4368855184738,0.0943051077979627,"timeintervention","rightSLF"
"86",87,0.384890285143298,0.536769297604625,"time","rightSLF"
"86",87,0.212235842576828,0.80921850635947,"intervention","rightSLF"
"86",87,7.72696066119735,0.00622631024649578,"mean_RMSt","rightSLF"
"86",87,2.14211786245983,0.124479335054672,"timeintervention","rightSLF"
"87",88,0.429148846194974,0.514300032082984,"time","rightSLF"
"87",88,0.213392737925265,0.808290192810287,"intervention","rightSLF"
"87",88,7.20272624920842,0.008196766078988,"mean_RMSt","rightSLF"
"87",88,1.92671096512872,0.152733520091445,"timeintervention","rightSLF"
"88",89,0.490075675379758,0.485965033612905,"time","rightSLF"
"88",89,0.250602031281489,0.778936193135677,"intervention","rightSLF"
